Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57940011,06/18/2023 01:26:00 PM,06/20/2023 03:41:00 PM,DEP,Department of Environmental Protection,Water Conservation,Illegal Use Of A Hydrant (CIN),CIN,,10309,482 BUTLER BOULEVARD,BUTLER BOULEVARD,FLOWER AVE,FAITH CT,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Environmental Protection investigated this complaint. No violation was found or issued.,06/20/2023 03:41:00 PM,03 STATEN ISLAND,51,Precinct 123,,STATEN ISLAND,921797,123755,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.506134061255935,-74.2245809325007,POINT (-74.224580932501 40.506134061256)
57940245,06/18/2023 11:40:01 PM,06/19/2023 12:16:18 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10456,652 CROTONA PARK SOUTH,CROTONA PARK SOUTH,CLINTON AVENUE,CROTONA AVENUE,CLINTON AVENUE,CROTONA AVENUE,ADDRESS,BRONX,CROTONA PARK SOUTH,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 12:16:20 AM,03 BRONX,15,Precinct 42,2029360145,BRONX,1012434,243373,MOBILE,Unspecified,BRONX,,,,,,,,40.8346330444596,-73.89815004935383,POINT (-73.898150049354 40.83463304446)
57936501,06/18/2023 09:44:21 AM,06/20/2023 04:09:31 PM,DSNY,Department of Sanitation,Sanitation Worker or Vehicle Complaint,Spilled Garbage,DSNY White Truck,Street,10308,387 GURLEY AVENUE,GURLEY AVENUE,ABINGDON AVENUE,ARMSTRONG AVENUE,ABINGDON AVENUE,ARMSTRONG AVENUE,ADDRESS,STATEN ISLAND,GURLEY AVENUE,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,06/19/2023 09:15:18 AM,03 STATEN ISLAND,51,Precinct 122,5054790072,STATEN ISLAND,939257,143382,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,40.56011211479746,-74.1619254247572,POINT (-74.161925424757 40.560112114797)
57937203,06/18/2023 11:42:55 PM,06/19/2023 12:08:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10310,MYRTLE AVENUE,MYRTLE AVENUE,BROADWAY,ELIZABETH STREET,BROADWAY,ELIZABETH STREET,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:08:11 AM,Unspecified STATEN ISLAND,,Precinct 120,,STATEN ISLAND,,,ONLINE,Unspecified,STATEN ISLAND,,,,,,,,,,
57941109,06/19/2023 02:55:11 AM,06/19/2023 03:09:58 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11218,520 WESTMINSTER ROAD,WESTMINSTER ROAD,DORCHESTER ROAD,DITMAS AVENUE,DORCHESTER ROAD,DITMAS AVENUE,ADDRESS,BROOKLYN,WESTMINSTER ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 03:10:04 AM,14 BROOKLYN,40,Precinct 70,3051750040,BROOKLYN,993587,171125,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63637025790056,-73.96635866495234,POINT (-73.966358664952 40.636370257901)
57942657,06/19/2023 05:52:00 PM,06/21/2023 05:06:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,11230,949 EAST   12 STREET,EAST   12 STREET,AVENUE I,AVENUE J,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,The vehicle you reported exceeds the monetary value eligible for collection as junk. The Department of Sanitation has forwarded the request to the NYPD for further action.,06/21/2023 12:00:00 PM,14 BROOKLYN,44,Precinct 70,3067050072,BROOKLYN,994132,167391,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62612062697735,-73.96440049048493,POINT (-73.964400490485 40.626120626977)
57940380,06/18/2023 10:38:07 PM,06/18/2023 10:39:28 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10452,1194 NELSON AVENUE,NELSON AVENUE,WEST  167 STREET,WEST  168 STREET,WEST  167 STREET,WEST  168 STREET,ADDRESS,BRONX,NELSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:39:33 PM,04 BRONX,16,Precinct 44,2025150009,BRONX,1004854,244386,ONLINE,Unspecified,BRONX,,,,,,,,40.83743437250686,-73.92553915253188,POINT (-73.925539152532 40.837434372507)
57947679,06/19/2023 10:33:10 PM,06/19/2023 11:09:44 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10453,150 WEST BURNSIDE AVENUE,WEST BURNSIDE AVENUE,LORING PLACE SOUTH,HENNESSY PLACE,LORING PLACE SOUTH,HENNESSY PLACE,ADDRESS,BRONX,WEST BURNSIDE AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,06/19/2023 11:09:49 PM,05 BRONX,14,Precinct 46,2028790192,BRONX,1007822,250413,MOBILE,Unspecified,BRONX,,,,,,,,40.85396928531816,-73.91479190927281,POINT (-73.914791909273 40.853969285318)
57936654,06/18/2023 08:20:08 PM,06/19/2023 05:59:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10461,1466 WILLIAM PLACE,WILLIAM PLACE,DUDLEY AVENUE,MAITLAND AVENUE,DUDLEY AVENUE,MAITLAND AVENUE,ADDRESS,BRONX,WILLIAM PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 05:59:41 AM,10 BRONX,13,Precinct 45,2053750074,BRONX,1029795,245480,ONLINE,Unspecified,BRONX,,,,,,,,40.840343670157246,-73.83539753476663,POINT (-73.835397534767 40.840343670157)
57942954,06/19/2023 02:26:00 PM,06/21/2023 03:30:00 PM,DEP,Department of Environmental Protection,Air Quality,Air: Other Air Problem (Use Comments) (AZZ),AZZ,,11238,568 GRAND AVENUE,GRAND AVENUE,DEAN ST,BERGEN ST,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Environmental Protection (DEP) didn't observe a violation of the NYC Air or Noise Code at the time of inspection and couldn't issue a summons.  If the problem still exists, please go to nyc.gov/311 or call 311 to file a new Service Request. If you're outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/21/2023 03:30:00 PM,08 BROOKLYN,35,Precinct 77,3011400035,BROOKLYN,994778,186556,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67872362574214,-73.96204338551499,POINT (-73.962043385515 40.678723625742)
57940983,06/20/2023 12:57:36 AM,06/20/2023 04:16:10 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,10461,2847 EAST  194 STREET,EAST  194 STREET,MAYFLOWER AVENUE,HOBART AVENUE,MAYFLOWER AVENUE,HOBART AVENUE,ADDRESS,BRONX,EAST  194 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 04:16:15 AM,10 BRONX,13,Precinct 45,2042410055,BRONX,1030492,249917,MOBILE,Unspecified,BRONX,,,,,,,,40.85251828540217,-73.83284794053985,POINT (-73.83284794054 40.852518285402)
57947850,06/19/2023 03:13:18 PM,06/24/2023 06:10:09 PM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,BROKEN OR DEFECTIVE,RESIDENTIAL BUILDING,11212,879 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/24/2023 12:00:00 AM,16 BROOKLYN,42,Precinct 73,3038680026,BROOKLYN,1011024,178517,PHONE,Unspecified,BROOKLYN,,,,,,,,40.656624144758716,-73.90350361735386,POINT (-73.903503617354 40.656624144759)
57936582,06/18/2023 04:56:11 PM,06/18/2023 05:46:54 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,11362,63-33 253 STREET,253 STREET,64 AVENUE,CULLMAN AVENUE,64 AVENUE,CULLMAN AVENUE,ADDRESS,LITTLE NECK,253 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 05:46:59 PM,11 QUEENS,23,Precinct 111,4083750043,QUEENS,1060464,214672,MOBILE,Unspecified,QUEENS,,,,,,,,40.755573086552126,-73.72490810178417,POINT (-73.724908101784 40.755573086552)
57941919,06/19/2023 11:10:24 AM,06/20/2023 12:00:00 AM,DOB,Department of Buildings,General Construction/Plumbing,Curb Cut/Driveway/Carport - Illegal,,,11208,175 RICHMOND STREET,RICHMOND STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/20/2023 12:00:00 AM,05 BROOKLYN,37,Precinct 75,,BROOKLYN,1018415,188223,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.68323948715239,-73.87681649517796,POINT (-73.876816495178 40.683239487152)
57937680,06/18/2023 01:49:52 PM,06/23/2023 12:00:00 AM,DOB,Department of Buildings,Investigations and Discipline (IAD),Investigative Inspection,,,11222,49 DUPONT STREET,DUPONT STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings attempted to investigate this complaint but could not locate the premises. If the problem still exists, please call 311 and file a new complaint with additional information about how to locate the building. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",06/23/2023 12:00:00 AM,01 BROOKLYN,33,Precinct 94,3024870078,BROOKLYN,995917,207286,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.73562114211069,-73.95790102886328,POINT (-73.957901028863 40.735621142111)
57943602,06/19/2023 03:22:24 PM,06/20/2023 08:41:07 PM,HPD,Department of Housing Preservation and Development,SAFETY,CARBON MONOXIDE DETECTOR,BROKEN OR MISSING,RESIDENTIAL BUILDING,11212,879 MOTHER GASTON BOULEVARD,MOTHER GASTON BOULEVARD,,,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/20/2023 12:00:00 AM,16 BROOKLYN,42,Precinct 73,3038680026,BROOKLYN,1011024,178517,PHONE,Unspecified,BROOKLYN,,,,,,,,40.656624144758716,-73.90350361735386,POINT (-73.903503617354 40.656624144759)
57938283,06/19/2023 12:56:31 AM,06/19/2023 01:16:56 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10032,4029 BROADWAY,BROADWAY,ST NICHOLAS AVENUE,WEST  170 STREET,ST NICHOLAS AVENUE,WEST  170 STREET,ADDRESS,NEW YORK,BROADWAY,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/19/2023 01:17:00 AM,12 MANHATTAN,10,Precinct 33,1021380159,MANHATTAN,1001043,246057,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.842028849268985,-73.93930754606549,POINT (-73.939307546065 40.842028849269)
57936240,06/18/2023 01:46:42 PM,06/18/2023 01:46:42 PM,HPD,Department of Housing Preservation and Development,GENERAL,SIGNAGE MISSING,ESSENTIAL SERVICE POSTING,RESIDENTIAL BUILDING,11207,45 MALTA STREET,MALTA STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,06/18/2023 12:00:00 AM,05 BROOKLYN,42,Precinct 75,3042950063,BROOKLYN,1013221,179547,PHONE,Unspecified,BROOKLYN,,,,,,,,40.659444351076445,-73.89558097459008,POINT (-73.89558097459 40.659444351076)
57941046,06/19/2023 06:03:07 PM,10/24/2024 01:59:19 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,10009,29 AVENUE A,AVENUE A,EAST    2 STREET,EAST    3 STREET,EAST    2 STREET,EAST    3 STREET,ADDRESS,NEW YORK,AVENUE A,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",10/24/2024 01:59:22 PM,03 MANHATTAN,02,Precinct 9,1004300010,MANHATTAN,988229,202749,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.723174986124334,-73.98564493727771,POINT (-73.985644937278 40.723174986124)
59441220,11/15/2023 07:45:35 PM,11/15/2023 09:53:35 PM,NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,,Street/Sidewalk,10467,2910 BRONX PARK EAST,BRONX PARK EAST,ARNOW AVENUE,ADEE AVENUE,ARNOW AVENUE,ADEE AVENUE,ADDRESS,BRONX,BRONX PARK EAST,,Closed,,This complaint does not fall under the Police Department's jurisdiction.,11/15/2023 09:53:38 PM,11 BRONX,12,Precinct 49,2045420100,BRONX,1020070,255616,ONLINE,Unspecified,BRONX,Truck,,,,,,,40.86820874175825,-73.87049007251983,POINT (-73.87049007252 40.868208741758)
57943575,06/19/2023 08:29:46 PM,06/27/2023 05:47:16 PM,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,DAMAGED OR MISSING,RESIDENTIAL BUILDING,10452,974 ANDERSON AVENUE,ANDERSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,06/27/2023 12:00:00 AM,04 BRONX,08,Precinct 44,2025040072,BRONX,1004284,242293,PHONE,Unspecified,BRONX,,,,,,,,40.83169100499876,-73.92760532719244,POINT (-73.927605327192 40.831691004999)
57940128,06/18/2023 10:54:46 PM,06/22/2023 11:00:12 AM,DPR,Department of Parks and Recreation,Maintenance or Facility,Hours of Operation,Park Not Open,Park,11694,ROCKAWAY BEACH BOARDWALK,ROCKAWAY BEACH BOARDWALK,BEACH   98 STREET,BEACH   99 STREET,BEACH   98 STREET,BEACH   99 STREET,UNRECOGNIZED,FAR ROCKAWAY,ROCKAWAY BEACH & BOARDWALK,,Closed,,"NYC Parks couldnât respond to your complaint because they didn't have enough information about the condition or location.  If the problem still exists and you would like to pursue this complaint, please submit a new Service Request with a more detailed description of the condition and/or location.",06/22/2023 11:00:15 AM,14 QUEENS,32,Precinct 100,4161890001,QUEENS,1034431,151390,MOBILE,Rockaway Beach Boardwalk,QUEENS,,,,,,,,40.58206462414331,-73.81934408194225,POINT (-73.819344081942 40.582064624143)
57940569,06/18/2023 02:29:57 AM,06/18/2023 04:48:57 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11249,35 KENT AVENUE,KENT AVENUE,NORTH   12 STREET,NORTH   11 STREET,NORTH   12 STREET,NORTH   11 STREET,ADDRESS,BROOKLYN,KENT AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 04:49:04 AM,01 BROOKLYN,33,Precinct 94,3022880001,BROOKLYN,995663,202689,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.72300383322365,-73.95882535426026,POINT (-73.95882535426 40.723003833224)
57946878,06/19/2023 04:44:07 PM,08/19/2023 01:01:48 PM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,DIRTY OR UNSANITARY,RESIDENTIAL BUILDING,10463,1 MARBLE HILL AVENUE,MARBLE HILL AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,08/19/2023 12:00:00 AM,08 BRONX,10,Precinct 50,1022150465,MANHATTAN,1008906,258026,PHONE,Unspecified,MANHATTAN,,,,,,,,40.87486169319855,-73.91084545884848,POINT (-73.910845458848 40.874861693199)
57949848,06/20/2023 08:46:01 AM,06/22/2023 09:05:56 AM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,N/A,Street,10452,1324 OGDEN AVENUE,OGDEN AVENUE,WEST  169 STREET,WEST  170 STREET,WEST  169 STREET,WEST  170 STREET,ADDRESS,BRONX,OGDEN AVENUE,,Closed,,The Department of Sanitation collected the requested items.,06/20/2023 09:17:20 AM,04 BRONX,16,Precinct 44,2025220005,BRONX,1004955,245568,ONLINE,Unspecified,BRONX,,,,,,,,40.84067838149263,-73.92517049953447,POINT (-73.925170499534 40.840678381493)
57942603,06/20/2023 12:15:30 AM,06/20/2023 05:46:33 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11214,8892 18 AVENUE,18 AVENUE,CROPSEY AVENUE,SHORE PARKWAY,CROPSEY AVENUE,SHORE PARKWAY,ADDRESS,BROOKLYN,18 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/20/2023 05:46:38 AM,11 BROOKLYN,47,Precinct 62,3064630076,BROOKLYN,981862,158444,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60156814892734,-74.00859951070511,POINT (-74.008599510705 40.601568148927)
57935754,06/19/2023 01:02:22 AM,06/19/2023 01:20:28 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11435,144-02 LIBERTY AVENUE,LIBERTY AVENUE,PINEGROVE STREET,INWOOD STREET,PINEGROVE STREET,INWOOD STREET,ADDRESS,JAMAICA,LIBERTY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 01:20:33 AM,12 QUEENS,28,Precinct 103,4100430001,QUEENS,1037287,191696,MOBILE,Unspecified,QUEENS,,,,,,,,40.692679091410994,-73.8087454547158,POINT (-73.808745454716 40.692679091411)
57949641,06/20/2023 08:10:11 PM,06/30/2023 01:38:22 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Other Litter,Park,10451,613 GRAND CONCOURSE,GRAND CONCOURSE,EAST  151 STREET,METRO NORTH HUDSON LINE,EAST  151 STREET,METRO NORTH HUDSON LINE,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,06/30/2023 01:38:25 PM,04 BRONX,08,Precinct 44,2024670001,BRONX,1004576,238096,PHONE,Unspecified,BRONX,,,,,,,,40.820170771463445,-73.92656287385856,POINT (-73.926562873859 40.820170771463)
57942477,06/19/2023 11:23:01 PM,07/06/2023 05:02:59 AM,HPD,Department of Housing Preservation and Development,APPLIANCE,ELECTRIC/GAS RANGE,CONTROL KNOB BROKEN OR MISSING,RESIDENTIAL BUILDING,11207,662 GEORGIA AVENUE,GEORGIA AVENUE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",07/06/2023 12:00:00 AM,05 BROOKLYN,42,Precinct 75,3042960020,BROOKLYN,1013630,179868,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.660324077100505,-73.89410543491533,POINT (-73.894105434915 40.660324077101)
57951081,06/21/2023 01:19:36 AM,06/21/2023 04:20:19 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10467,2925 MATTHEWS AVENUE,MATTHEWS AVENUE,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ARNOW AVENUE,WILLIAMSBRIDGE ROAD,ADDRESS,BRONX,MATTHEWS AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/21/2023 04:20:22 AM,11 BRONX,12,Precinct 49,2045500012,BRONX,1022279,255636,ONLINE,Unspecified,BRONX,,,,,,,,40.868254395183136,-73.86250316466833,POINT (-73.862503164668 40.868254395183)
