Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57944986,06/19/2023 07:01:38 PM,06/23/2023 12:55:47 PM,DOT,Department of Transportation,Street Sign - Dangling,St Name - Attached to Pole,N/A,Street,10457,249E EAST  175 STREET,EAST  175 STREET,MONROE AVENUE,TOPPING AVENUE,MONROE AVENUE,TOPPING AVENUE,ADDRESS,BRONX,EAST  175 STREET,,Closed,,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",06/23/2023 12:55:50 PM,05 BRONX,14,Precinct 46,,BRONX,1010273,247772,MOBILE,Unspecified,BRONX,,,,,,,,40.846713642341314,-73.90594228912425,POINT (-73.905942289124 40.846713642341)
57951952,06/20/2023 08:15:37 AM,06/20/2023 08:43:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10472,1690 WATSON AVENUE,WATSON AVENUE,FTELEY AVENUE,CROES AVENUE,FTELEY AVENUE,CROES AVENUE,ADDRESS,BRONX,WATSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 08:43:37 AM,09 BRONX,18,Precinct 43,2037230001,BRONX,1020111,240647,ONLINE,Unspecified,BRONX,,,,,,,,40.82712312845304,-73.87042189331824,POINT (-73.870421893318 40.827123128453)
57936886,06/18/2023 04:53:47 PM,06/18/2023 05:15:02 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11226,380 EAST   18 STREET,EAST   18 STREET,CORTELYOU ROAD,DORCHESTER ROAD,CORTELYOU ROAD,DORCHESTER ROAD,ADDRESS,BROOKLYN,EAST   18 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 05:15:05 PM,14 BROOKLYN,40,Precinct 70,3051600001,BROOKLYN,994898,173090,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64176228336423,-73.96163201406432,POINT (-73.961632014064 40.641762283364)
57939271,06/18/2023 09:19:17 PM,06/18/2023 09:41:55 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10037,2101 MADISON AVENUE,MADISON AVENUE,EAST  132 STREET,EAST  135 STREET,EAST  132 STREET,EAST  135 STREET,ADDRESS,NEW YORK,MADISON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:41:59 PM,11 MANHATTAN,09,Precinct 25,1017570020,MANHATTAN,1001588,234465,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81021106498936,-73.93736778909592,POINT (-73.937367789096 40.810211064989)
57939991,06/18/2023 07:08:00 PM,06/18/2023 09:00:00 PM,DEP,Department of Environmental Protection,Air Quality,"Air: Smoke, Vehicular (AA4)",AA4,,11366,78-15 PARSONS BOULEVARD,PARSONS BOULEVARD,78 AVE,78 RD,,,ADDRESS,FRESH MEADOWS,,N/A,Closed,,The Department of Environmental Protection will keep the location under observation for idling commercial vehicles.Â Summonses will be issued when warranted.,06/18/2023 09:00:00 PM,08 QUEENS,24,Precinct 107,4068290001,QUEENS,1037000,202363,ONLINE,Unspecified,QUEENS,,,,,,,,40.72195913199264,-73.80969682426189,POINT (-73.809696824262 40.721959131993)
57939379,06/18/2023 06:11:20 AM,06/18/2023 06:23:12 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11206,91 SCHOLES STREET,SCHOLES STREET,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,SCHOLES STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 06:23:22 AM,01 BROOKLYN,34,Precinct 90,3030240001,BROOKLYN,999108,197410,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.708509128958,-73.94640849251965,POINT (-73.94640849252 40.708509128958)
57951538,06/20/2023 05:09:04 PM,07/14/2023 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,,10459,970 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",07/14/2023 12:00:00 AM,02 BRONX,17,Precinct 41,2026900114,BRONX,1011878,239178,UNKNOWN,Unspecified,BRONX,,,,,,,,40.823120733499714,-73.90017656856209,POINT (-73.900176568562 40.8231207335)
57938839,06/18/2023 11:26:31 AM,06/18/2023 11:51:11 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11356,14-11 120 STREET,120 STREET,14 AVENUE,14 ROAD,14 AVENUE,14 ROAD,ADDRESS,COLLEGE POINT,120 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,06/18/2023 11:51:17 AM,07 QUEENS,19,Precinct 109,4040550027,QUEENS,1026419,225495,PHONE,Unspecified,QUEENS,,,,,,,,40.78550726767059,-73.84772414008128,POINT (-73.847724140081 40.785507267671)
57939469,06/18/2023 09:45:30 PM,06/18/2023 10:17:28 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11436,145-09 133 AVENUE,133 AVENUE,145 STREET,INWOOD STREET,145 STREET,INWOOD STREET,ADDRESS,JAMAICA,133 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:17:31 PM,12 QUEENS,28,Precinct 113,4120810178,QUEENS,1041331,183052,ONLINE,Unspecified,QUEENS,,,,,,,,40.66892818113053,-73.79423582373053,POINT (-73.794235823731 40.668928181131)
57945895,06/19/2023 08:47:35 PM,10/24/2024 02:00:06 PM,EDC,Economic Development Corporation,Noise - Helicopter,Other,Flying Too Low,Above Address,11201,403 HENRY STREET,HENRY STREET,WARREN STREET,BALTIC STREET,WARREN STREET,BALTIC STREET,ADDRESS,BROOKLYN,HENRY STREET,,Closed,,"The New York City Economic Development Corporation determined that this issue is not within its jurisdiction because the helicopter did not belong to a tour company departing from a NYC heliport.Â  Instead, it was most likely a law enforcement or news gathering helicopter not subject to the routing protocols established for tour helicopters. It may also have been a helicopter that departed as a charter or tour from another City but flew over NYC airspace. Helicopter tours originating from outside NYC are not subject to the same City regulations as tours departing from heliports managed by NYCEDC. Any City regulation of these flights is pre-empted by federal law and subject only to the jurisdiction of the Federal Aviation Administration. To file a complaint with the FAA, you can contact the New York Flight Standards District Office at the following web address:Â https://www.faa.gov/about/office_org/field_offices/fsdo/",10/24/2024 02:00:08 PM,06 BROOKLYN,39,Precinct 76,3003060050,BROOKLYN,984886,189815,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68767507589175,-73.99770672048088,POINT (-73.997706720481 40.687675075892)
55856437,10/31/2022 07:19:28 AM,10/31/2022 07:44:13 AM,NYPD,New York City Police Department,Panhandling,N/A,,Subway,,,,,,,,,,,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,10/31/2022 07:44:18 AM,Unspecified MANHATTAN,,Unspecified,,MANHATTAN,991964,223975,MOBILE,Unspecified,MANHATTAN,,,,C,B C Uptown & The Bronx,,Platform,40.78143250714443,-73.97214580550921,POINT (-73.972145805509 40.781432507144)
57938425,06/18/2023 05:37:57 AM,06/18/2023 01:28:42 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10452,974 ANDERSON AVENUE,ANDERSON AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development conducted or attempted to conduct an inspection.  More information about inspection results can be found through HPD's website at www.nyc.gov/hpd by using HPDONLINE (enter your address on the home page) and entering your SR number under the complaint status option.,06/18/2023 12:00:00 AM,04 BRONX,16,Precinct 44,2025040072,BRONX,1004284,242293,PHONE,Unspecified,BRONX,,,,,,,,40.83169100499876,-73.92760532719244,POINT (-73.927605327192 40.831691004999)
57941332,06/19/2023 08:01:54 PM,06/19/2023 08:27:46 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11207,581 SUTTER AVENUE,SUTTER AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,ALABAMA AVENUE,GEORGIA AVENUE,ADDRESS,BROOKLYN,SUTTER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 08:27:49 PM,05 BROOKLYN,42,Precinct 75,3037520039,BROOKLYN,1012691,183045,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66904729751511,-73.89747647478427,POINT (-73.897476474784 40.669047297515)
57935788,06/18/2023 06:17:58 AM,06/18/2023 06:34:21 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11226,51 WOODS PLACE,WOODS PLACE,ERASMUS STREET,SNYDER AVENUE,ERASMUS STREET,SNYDER AVENUE,ADDRESS,BROOKLYN,WOODS PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 06:34:27 AM,17 BROOKLYN,40,Precinct 67,3051070117,BROOKLYN,996793,175731,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.649008776829106,-73.95479884269339,POINT (-73.954798842693 40.649008776829)
57939658,06/18/2023 09:28:44 AM,06/18/2023 10:31:59 AM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,10474,640 BARRETTO STREET,BARRETTO STREET,RANDALL AVENUE,SPOFFORD AVENUE,RANDALL AVENUE,SPOFFORD AVENUE,ADDRESS,BRONX,BARRETTO STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:32:05 AM,02 BRONX,17,Precinct 41,2027650647,BRONX,1015006,235410,PHONE,Unspecified,BRONX,,,,,,,,40.81276830302684,-73.88889199175595,POINT (-73.888891991756 40.812768303027)
57948442,06/19/2023 12:12:29 PM,06/19/2023 04:48:37 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11101,40-30 23 STREET,23 STREET,40 AVENUE,41 AVENUE,40 AVENUE,41 AVENUE,ADDRESS,LONG ISLAND CITY,23 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/19/2023 04:48:41 PM,01 QUEENS,26,Precinct 114,4004090038,QUEENS,1000905,213928,MOBILE,Unspecified,QUEENS,,,,,,,,40.75384377924507,-73.93988598614067,POINT (-73.939885986141 40.753843779245)
57945517,06/19/2023 10:14:23 PM,06/19/2023 10:40:49 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11237,1503 JEFFERSON AVENUE,JEFFERSON AVENUE,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,ADDRESS,BROOKLYN,JEFFERSON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 10:40:54 PM,04 BROOKLYN,37,Precinct 83,3033860041,BROOKLYN,1009852,193230,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6970114514303,-73.90767173735341,POINT (-73.907671737353 40.69701145143)
57949279,06/19/2023 06:27:39 PM,06/27/2023 11:33:25 AM,TLC,Taxi and Limousine Commission,Lost Property,Bag/Wallet,Purse,Taxi,11430,JFK,JFK,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,BEND,AIRTRAIN-HOWARD BCH/JAMAICA LINE,UNRECOGNIZED,JAMAICA,JOHN F KENNEDY AIRPORT,,Closed,,See notes for information.,06/27/2023 11:33:31 AM,83 QUEENS,31,Precinct 113,4142600001,QUEENS,1043001,175548,PHONE,Unspecified,QUEENS,,,"JOHN F KENNEDY AIRPORT, QUEENS (JAMAICA) ,NY, 11430",,,,,40.64832048620134,-73.78828125130184,POINT (-73.788281251302 40.648320486201)
57937192,06/18/2023 08:51:41 PM,06/18/2023 09:04:12 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11220,235 57 STREET,57 STREET,2 AVENUE,GOWANUS EXPRESSWAY WB EXIT   22,2 AVENUE,GOWANUS EXPRESSWAY WB EXIT   22,ADDRESS,BROOKLYN,57 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:04:18 PM,07 BROOKLYN,38,Precinct 72,3008370065,BROOKLYN,978658,174148,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.64467090114062,-74.02015055646456,POINT (-74.020150556465 40.644670901141)
57937120,06/18/2023 09:17:48 PM,06/18/2023 09:41:06 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10452,1184 WALTON AVENUE,WALTON AVENUE,TUDOR PLACE,EAST  167 STREET,TUDOR PLACE,EAST  167 STREET,ADDRESS,BRONX,WALTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:41:10 PM,04 BRONX,16,Precinct 44,2024630030,BRONX,1006450,243331,ONLINE,Unspecified,BRONX,,,,,,,,40.83453483604698,-73.91977485901975,POINT (-73.91977485902 40.834534836047)
57946093,06/19/2023 05:45:15 PM,06/04/2024 12:04:38 AM,DOHMH,Department of Health and Mental Hygiene,Smoking,Smoking Violation,Smoking Permitted in a Prohibited Area,Residential Building,10018,532 9 AVENUE,9 AVENUE,WEST   39 STREET,WEST   40 STREET,WEST   39 STREET,WEST   40 STREET,ADDRESS,NEW YORK,9 AVENUE,,Closed,,This SR was administratively closed. The issue you reported was addressed.,06/04/2024 12:04:42 AM,04 MANHATTAN,03,Precinct 14,1007630005,MANHATTAN,985968,215002,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.75680715471415,-73.9937988314413,POINT (-73.993798831441 40.756807154714)
57937921,06/18/2023 03:58:15 AM,06/18/2023 04:29:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10033,354 DYCKMAN STREET,DYCKMAN STREET,BEND,BEND,BEND,BEND,ADDRESS,NEW YORK,DYCKMAN STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 04:29:54 AM,12 MANHATTAN,10,Precinct 34,,MANHATTAN,1003175,255847,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86889515680147,-73.93157453841327,POINT (-73.931574538413 40.868895156801)
57940090,06/18/2023 08:51:36 PM,06/18/2023 09:14:15 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10306,151 HOOPER AVENUE,HOOPER AVENUE,SPRATT AVENUE,JUSTIN AVENUE,SPRATT AVENUE,JUSTIN AVENUE,ADDRESS,STATEN ISLAND,HOOPER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 09:14:21 PM,03 STATEN ISLAND,51,Precinct 122,5050220061,STATEN ISLAND,947221,141872,MOBILE,Unspecified,STATEN ISLAND,,,,,,,,40.5560042914542,-74.13325554653379,POINT (-74.133255546534 40.556004291454)
57944572,06/19/2023 11:43:47 AM,06/19/2023 11:58:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,,Street/Sidewalk,11226,17 EAST   17 STREET,EAST   17 STREET,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   17 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/19/2023 11:59:03 AM,14 BROOKLYN,40,Precinct 70,3050787501,BROOKLYN,994175,176244,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6504201713887,-73.96423256244212,POINT (-73.964232562442 40.650420171389)
57941998,06/19/2023 01:36:49 PM,06/19/2023 02:57:13 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,,Street/Sidewalk,11205,MYRTLE AVENUE,MYRTLE AVENUE,MYRTLE AVENUE,WASHINGTON AVENUE,MYRTLE AVENUE,WASHINGTON AVENUE,INTERSECTION,,,,Closed,,The Police Department issued a summons in response to the complaint.,06/19/2023 02:57:17 PM,02 BROOKLYN,35,Precinct 88,,BROOKLYN,993434,191881,PHONE,Unspecified,BROOKLYN,,,,,,,,40.69334102754838,-73.96688165189671,POINT (-73.966881651897 40.693341027548)
57950179,06/20/2023 02:31:54 PM,06/20/2023 02:54:44 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,10453,160 WEST  174 STREET,WEST  174 STREET,POPHAM AVENUE,UNDERCLIFF AVENUE,POPHAM AVENUE,UNDERCLIFF AVENUE,ADDRESS,BRONX,WEST  174 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/20/2023 02:54:50 PM,05 BRONX,14,Precinct 46,2028770001,BRONX,1005673,248029,PHONE,Unspecified,BRONX,,,,,,,,40.847431389999635,-73.92256773018359,POINT (-73.922567730184 40.84743139)
57940360,06/18/2023 11:11:22 PM,06/18/2023 11:39:37 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10459,928 KELLY STREET,KELLY STREET,INTERVALE AVENUE,EAST  163 STREET,INTERVALE AVENUE,EAST  163 STREET,ADDRESS,BRONX,KELLY STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 11:39:42 PM,02 BRONX,17,Precinct 41,2027110010,BRONX,1013042,238161,ONLINE,Unspecified,BRONX,,,,,,,,40.82032564052735,-73.89597525800072,POINT (-73.895975258001 40.820325640527)
57950197,06/20/2023 09:08:31 AM,06/20/2023 09:29:36 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,10023,117 WEST   70 STREET,WEST   70 STREET,COLUMBUS AVENUE,BROADWAY,COLUMBUS AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST   70 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 09:29:41 AM,07 MANHATTAN,06,Precinct 20,1011420024,MANHATTAN,989691,222132,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7763756504574,-73.98035478844228,POINT (-73.980354788442 40.776375650457)
57936175,06/18/2023 03:12:52 AM,06/21/2023 08:52:21 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,COLLAPSING OR FALLING,RESIDENTIAL BUILDING,11354,34-15 PARSONS BOULEVARD,PARSONS BOULEVARD,,,,,ADDRESS,FLUSHING,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,06/21/2023 12:00:00 AM,07 QUEENS,20,Precinct 109,4049950001,QUEENS,1033035,218627,PHONE,Unspecified,QUEENS,,,,,,,,40.76662240767543,-73.82388312211818,POINT (-73.823883122118 40.766622407675)
57946579,06/19/2023 12:32:09 PM,06/19/2023 12:51:22 PM,DPR,Department of Parks and Recreation,Violation of Park Rules,BBQ Outside Authorized Area,Under a Tree,Park,10468,2890 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST  229 STREET,RESERVOIR AVENUE,WEST  229 STREET,RESERVOIR AVENUE,ADDRESS,BRONX,SEDGWICK AVENUE,,Closed,,The agency was unable to respond to this complaint because they allocated resources to other critical services at the time. All complaints are used for future enforcement planning.,06/19/2023 12:51:29 PM,08 BRONX,14,Precinct 50,2032500200,BRONX,1011704,258302,PHONE,Unspecified,BRONX,,,,,,,,40.875610967981835,-73.90072694449508,POINT (-73.900726944495 40.875610967982)
57937543,06/18/2023 12:43:26 PM,06/18/2023 01:32:12 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11225,1274 UNION STREET,UNION STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 01:32:15 PM,09 BROOKLYN,35,Precinct 71,3012760033,BROOKLYN,998468,182956,PHONE,Unspecified,BROOKLYN,,,,,,,,40.668837278717945,-73.94874741949911,POINT (-73.948747419499 40.668837278718)
57938380,06/18/2023 10:17:20 PM,06/18/2023 10:47:46 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11210,1134 EAST   34 STREET,EAST   34 STREET,FLATBUSH AVENUE,AVENUE J,FLATBUSH AVENUE,AVENUE J,ADDRESS,BROOKLYN,EAST   34 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 10:47:51 PM,18 BROOKLYN,45,Precinct 63,3075970065,BROOKLYN,1000008,168084,PHONE,Unspecified,BROOKLYN,,,,,,,,40.62801426260227,-73.94323082255784,POINT (-73.943230822558 40.628014262602)
