Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
57927444,06/18/2023 12:57:12 AM,06/18/2023 01:26:07 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10009,158 EAST    7 STREET,EAST    7 STREET,AVENUE A,AVENUE B,AVENUE A,AVENUE B,ADDRESS,NEW YORK,EAST    7 STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,06/18/2023 01:26:13 AM,03 MANHATTAN,02,Precinct 9,1004020023,MANHATTAN,989143,203612,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.7255432534672,-73.98234686650702,POINT (-73.982346866507 40.725543253467)
57931557,06/18/2023 03:08:47 PM,07/08/2023 03:11:22 PM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,N/A,Street,10128,205 EAST   89 STREET,EAST   89 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   89 STREET,,Closed,,The Department of Sanitation collected the requested items.,06/19/2023 11:43:18 AM,08 MANHATTAN,05,Precinct 19,1015350006,MANHATTAN,997496,223671,PHONE,Unspecified,MANHATTAN,,,,,,,,40.78059154840385,-73.95217111581965,POINT (-73.95217111582 40.780591548404)
57942276,06/20/2023 12:53:17 AM,06/20/2023 01:37:08 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11228,1232 82 STREET,82 STREET,12 AVENUE,13 AVENUE,12 AVENUE,13 AVENUE,ADDRESS,BROOKLYN,82 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/20/2023 01:37:15 AM,10 BROOKLYN,50,Precinct 68,3063020018,BROOKLYN,980663,164127,PHONE,Unspecified,BROOKLYN,,,,,,,,40.61716641348788,-74.01292029023531,POINT (-74.012920290235 40.617166413488)
57936543,06/18/2023 02:13:21 PM,06/18/2023 03:27:32 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,,Street/Sidewalk,11377,50-49 43 STREET,43 STREET,CELTIC AVENUE,51 AVENUE,CELTIC AVENUE,51 AVENUE,ADDRESS,WOODSIDE,43 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 03:27:37 PM,02 QUEENS,26,Precinct 108,4022930014,QUEENS,1005618,207564,ONLINE,Unspecified,QUEENS,,,,,,,,40.73636606619511,-73.92289526409203,POINT (-73.922895264092 40.736366066195)
57936021,06/18/2023 09:14:13 PM,06/18/2023 09:53:38 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11205,DEKALB AVENUE,DEKALB AVENUE,DEKALB AVENUE,FRANKLIN AVENUE,DEKALB AVENUE,FRANKLIN AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:53:44 PM,03 BROOKLYN,33,Precinct 79,,BROOKLYN,996099,190918,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6906946484074,-73.95727311215498,POINT (-73.957273112155 40.690694648407)
57942384,06/19/2023 01:54:35 PM,06/19/2023 02:09:41 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,11229,3661 NOSTRAND AVENUE,NOSTRAND AVENUE,AVENUE W,AVENUE X,AVENUE W,AVENUE X,ADDRESS,BROOKLYN,NOSTRAND AVENUE,,Closed,,The Police Department responded to the complaint and a report was prepared.,06/19/2023 02:09:50 PM,15 BROOKLYN,46,Precinct 61,3074051001,BROOKLYN,1000704,155913,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59460611411102,-73.94075309594254,POINT (-73.940753095943 40.594606114111)
57932358,06/18/2023 10:20:20 PM,06/18/2023 10:27:04 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10473,418 THIERIOT AVENUE,THIERIOT AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,PATTERSON AVENUE,LACOMBE AVENUE,ADDRESS,BRONX,THIERIOT AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 10:27:10 PM,09 BRONX,18,Precinct 43,,BRONX,1022951,235737,PHONE,Unspecified,BRONX,,,,,,,,40.813634593455596,-73.86018833168168,POINT (-73.860188331682 40.813634593456)
57929640,06/17/2023 07:35:38 PM,06/17/2023 09:52:53 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,,Street/Sidewalk,11385,67-16 65 PLACE,65 PLACE,DEAD END,68 AVENUE,DEAD END,68 AVENUE,ADDRESS,RIDGEWOOD,65 PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/17/2023 09:52:58 PM,05 QUEENS,30,Precinct 104,4036240023,QUEENS,1014223,196712,MOBILE,Unspecified,QUEENS,,,,,,,,40.70655499351289,-73.89189315698928,POINT (-73.891893156989 40.706554993513)
57943536,06/19/2023 09:08:16 AM,06/20/2023 10:37:11 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,NO HOT WATER,RESIDENTIAL BUILDING,10470,710 EAST  243 STREET,EAST  243 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",06/20/2023 12:00:00 AM,12 BRONX,11,Precinct 47,2051150028,BRONX,1026094,269486,PHONE,Unspecified,BRONX,,,,,,,,40.90625097546429,-73.84862322298848,POINT (-73.848623222988 40.906250975464)
57933105,06/18/2023 12:02:03 PM,11/14/2023 01:46:23 PM,DPR,Department of Parks and Recreation,Illegal Tree Damage,Unauthorized Tree Removal,N/A,Street,11423,90-18 181 STREET,181 STREET,90 AVENUE,91 AVENUE,90 AVENUE,91 AVENUE,ADDRESS,HOLLIS,181 STREET,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",11/14/2023 01:46:31 PM,12 QUEENS,23,Precinct 103,4098970060,QUEENS,1045040,198325,PHONE,Unspecified,QUEENS,,,,,,,,40.71082422853486,-73.78072795204618,POINT (-73.780727952046 40.710824228535)
57937263,06/18/2023 05:44:04 AM,06/18/2023 05:49:55 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11206,91 SCHOLES STREET,SCHOLES STREET,LEONARD STREET,MANHATTAN AVENUE,LEONARD STREET,MANHATTAN AVENUE,ADDRESS,BROOKLYN,SCHOLES STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 05:50:01 AM,01 BROOKLYN,34,Precinct 90,3030240001,BROOKLYN,999108,197410,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.708509128958,-73.94640849251965,POINT (-73.94640849252 40.708509128958)
57929325,06/17/2023 09:52:59 AM,01/29/2024 03:39:28 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Indoors,Other,Park,11231,422 SMITH STREET,SMITH STREET,LUQUER STREET,NELSON STREET,LUQUER STREET,NELSON STREET,ADDRESS,BROOKLYN,SMITH STREET,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,01/29/2024 03:39:31 PM,06 BROOKLYN,39,Precinct 76,3004720048,BROOKLYN,985114,185780,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67659989961685,-73.9968851187706,POINT (-73.996885118771 40.676599899617)
57942258,06/19/2023 08:19:35 PM,06/19/2023 09:37:16 PM,NYPD,New York City Police Department,Blocked Driveway,Partial Access,,Street/Sidewalk,11220,733 59 STREET,59 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,BROOKLYN,59 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 09:37:20 PM,07 BROOKLYN,43,Precinct 72,3008580063,BROOKLYN,981387,171319,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.636907205046896,-74.01031550980905,POINT (-74.010315509809 40.636907205047)
57930666,06/17/2023 05:36:15 AM,06/23/2023 02:24:31 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Garbage or Litter,Full Trash Bag Not Picked Up,Park,10464,PELHAM BAY PARK,PELHAM BAY PARK,,PARK DRIVE,,PARK DRIVE,UNRECOGNIZED,BRONX,PELHAM BAY PARK,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,06/23/2023 02:24:36 PM,28 BRONX,13,Precinct 45,2056500001,BRONX,1036955,255379,ONLINE,Unspecified,BRONX,,,,,,,,40.86747358275403,-73.8094430998493,POINT (-73.809443099849 40.867473582754)
57942699,06/19/2023 06:37:00 AM,06/21/2023 07:03:00 AM,DSNY,Department of Sanitation,Derelict Vehicles,Derelict Vehicles,,Street,11235,2650 EAST   13 STREET,EAST   13 STREET,AVENUE Z,SHORE PARKWAY,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Sanitation (DSNY) couldn't find the condition. Please file a new Service Request with more details about the location.,06/21/2023 12:00:00 PM,15 BROOKLYN,48,Precinct 61,3074570001,BROOKLYN,996475,152999,PHONE,Unspecified,BROOKLYN,,,,,,,,40.58661461037356,-73.95598597883206,POINT (-73.955985978832 40.586614610374)
57932538,06/18/2023 10:43:47 PM,06/18/2023 10:51:42 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,11215,703 UNION STREET,UNION STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 10:51:46 PM,06 BROOKLYN,39,Precinct 78,3009520057,BROOKLYN,989340,185881,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.67687570062385,-73.98164952414623,POINT (-73.981649524146 40.676875700624)
57935985,06/18/2023 07:17:47 PM,06/18/2023 07:25:27 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10026,2177 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,WEST  117 STREET,WEST  118 STREET,WEST  117 STREET,WEST  118 STREET,ADDRESS,NEW YORK,8 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 07:25:32 PM,10 MANHATTAN,09,Precinct 28,1019440036,MANHATTAN,996798,232704,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.805385709288934,-73.95467458898814,POINT (-73.954674588988 40.805385709289)
57932601,06/18/2023 11:57:35 PM,06/19/2023 12:10:11 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,10453,1571 UNDERCLIFF AVENUE,UNDERCLIFF AVENUE,WEST  174 STREET,WEST  175 STREET,WEST  174 STREET,WEST  175 STREET,ADDRESS,BRONX,UNDERCLIFF AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:10:16 AM,05 BRONX,14,Precinct 46,2028800135,BRONX,1005560,248190,ONLINE,Unspecified,BRONX,,,,,,,,40.847873560810946,-73.92297565064655,POINT (-73.922975650647 40.847873560811)
57941826,06/19/2023 03:29:01 PM,07/05/2023 06:27:01 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,N/A,RESIDENTIAL BUILDING,10452,1485 MACOMBS ROAD,MACOMBS ROAD,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,07/05/2023 12:00:00 AM,04 BRONX,16,Precinct 44,2028570028,BRONX,1006942,246271,PHONE,Unspecified,BRONX,,,,,,,,40.84260302805871,-73.91798695034466,POINT (-73.917986950345 40.842603028059)
57955533,06/20/2023 07:20:52 PM,06/21/2023 11:16:46 AM,DSNY,Department of Sanitation,Missed Collection,Recycling - Paper,N/A,Street,10014,12 CHARLES LANE,CHARLES LANE,WASHINGTON STREET,WEST STREET,WASHINGTON STREET,WEST STREET,ADDRESS,NEW YORK,CHARLES LANE,,Closed,,The Department of Sanitation investigated and found this complaint to be out of jurisdiction. The Department of Sanitation reviewed this and found it not to be meeting the criteria for a complaint or service request.,06/21/2023 11:16:46 AM,02 MANHATTAN,03,Precinct 6,1006370041,MANHATTAN,981727,206827,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73436863549566,-74.00910377164097,POINT (-74.009103771641 40.734368635496)
57932394,06/18/2023 11:57:34 PM,06/19/2023 12:28:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11416,101-57 102 STREET,102 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,OZONE PARK,102 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/19/2023 12:28:41 AM,09 QUEENS,29,Precinct 102,4094200046,QUEENS,1028465,189021,ONLINE,Unspecified,QUEENS,,,,,,,,40.685385314658234,-73.84057558476563,POINT (-73.840575584766 40.685385314658)
57935634,06/18/2023 10:17:52 AM,06/18/2023 10:32:42 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,,Residential Building/House,10025,319 WEST   94 STREET,WEST   94 STREET,WEST END AVENUE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   94 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/18/2023 10:32:47 AM,07 MANHATTAN,06,Precinct 24,1012530010,MANHATTAN,991128,228693,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.79438284298674,-73.97515965552397,POINT (-73.975159655524 40.794382842987)
57937002,06/18/2023 05:10:08 PM,06/18/2023 05:42:01 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10463,2907 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,WEST  229 STREET,WEST  230 STREET,WEST  229 STREET,WEST  230 STREET,ADDRESS,BRONX,KINGSBRIDGE TERRACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 05:42:06 PM,08 BRONX,14,Precinct 50,2032560144,BRONX,1011211,257948,MOBILE,Unspecified,BRONX,,,,,,,,40.87464086738497,-73.90251104468575,POINT (-73.902511044686 40.874640867385)
57934455,06/18/2023 07:32:24 PM,06/20/2023 12:34:11 PM,DOT,Department of Transportation,Street Condition,Cave-in,N/A,Street,10468,27 EAST  198 STREET,EAST  198 STREET,JEROME AVENUE,CRESTON AVENUE,JEROME AVENUE,CRESTON AVENUE,ADDRESS,BRONX,EAST  198 STREET,,Closed,,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,06/20/2023 12:34:16 PM,07 BRONX,14,Precinct 52,2033190021,BRONX,1013956,256671,PHONE,Unspecified,BRONX,,,,,,,,40.87112708526664,-73.89259100178545,POINT (-73.892591001785 40.871127085267)
57942609,06/19/2023 05:11:30 PM,10/24/2023 01:17:35 PM,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Cracked,Street,11223,1801 EAST    7 STREET,EAST    7 STREET,QUENTIN ROAD,KINGS HIGHWAY,QUENTIN ROAD,KINGS HIGHWAY,ADDRESS,BROOKLYN,EAST    7 STREET,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,10/24/2023 01:17:40 PM,15 BROOKLYN,44,Precinct 61,3066640035,BROOKLYN,993765,160295,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60664398020709,-73.96573259324305,POINT (-73.965732593243 40.606643980207)
57938361,06/18/2023 07:47:47 PM,06/18/2023 08:38:01 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,,Street/Sidewalk,11434,140-18 170 STREET,170 STREET,140 AVENUE,143 ROAD,140 AVENUE,143 ROAD,ADDRESS,JAMAICA,170 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 08:38:05 PM,12 QUEENS,28,Precinct 113,4125870003,QUEENS,1048040,183604,PHONE,Unspecified,QUEENS,,,,,,,,40.6703974948536,-73.77004626825726,POINT (-73.770046268257 40.670397494854)
57935760,06/18/2023 04:05:07 AM,06/18/2023 04:30:44 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,11237,298 GROVE STREET,GROVE STREET,KNICKERBOCKER AVENUE,MYRTLE AVENUE,KNICKERBOCKER AVENUE,MYRTLE AVENUE,ADDRESS,BROOKLYN,GROVE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/18/2023 04:30:49 AM,04 BROOKLYN,37,Precinct 83,3033260021,BROOKLYN,1007675,193782,PHONE,Unspecified,BROOKLYN,,,,,,,,40.698532592480255,-73.91552070798988,POINT (-73.91552070799 40.69853259248)
57938685,06/18/2023 05:46:20 PM,06/18/2023 06:29:35 PM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,,Street/Sidewalk,11103,30-05 35 STREET,35 STREET,30 AVENUE,31 AVENUE,30 AVENUE,31 AVENUE,ADDRESS,ASTORIA,35 STREET,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 06:29:40 PM,01 QUEENS,22,Precinct 114,4006500042,QUEENS,1006855,218043,MOBILE,Unspecified,QUEENS,,,,,,,,40.76512518620657,-73.91839642467684,POINT (-73.918396424677 40.765125186207)
57934032,06/18/2023 07:53:38 PM,06/18/2023 09:04:26 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,,Street/Sidewalk,11433,174-17 111 AVENUE,111 AVENUE,174 STREET,175 STREET,174 STREET,175 STREET,ADDRESS,JAMAICA,111 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,06/18/2023 09:04:30 PM,12 QUEENS,27,Precinct 113,4102730065,QUEENS,1045662,192828,PHONE,Unspecified,QUEENS,,,,,,,,40.69573200726643,-73.77853451109524,POINT (-73.778534511095 40.695732007266)
57928740,06/18/2023 12:34:58 AM,06/18/2023 12:50:39 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,,Club/Bar/Restaurant,11103,37-09 31 AVENUE,31 AVENUE,37 STREET,38 STREET,37 STREET,38 STREET,ADDRESS,ASTORIA,31 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 12:50:42 AM,01 QUEENS,22,Precinct 114,4006590005,QUEENS,1006823,216905,ONLINE,Unspecified,QUEENS,,,,,,,,40.762001752628976,-73.91851576540446,POINT (-73.918515765404 40.762001752629)
57941664,06/19/2023 07:34:23 PM,06/19/2023 07:40:35 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),,Street/Sidewalk,10019,300 WEST   54 STREET,WEST   54 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,NEW YORK,WEST   54 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,06/19/2023 07:40:38 PM,04 MANHATTAN,03,Precinct 18,1010447501,MANHATTAN,988485,217974,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.764963684473265,-73.98471177813548,POINT (-73.984711778135 40.764963684473)
57941610,06/19/2023 12:37:35 PM,06/19/2023 01:44:32 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,,Street/Sidewalk,10456,1398 GRAND CONCOURSE,GRAND CONCOURSE,ELLIOT PLACE,EAST  170 STREET,ELLIOT PLACE,EAST  170 STREET,ADDRESS,BRONX,GRAND CONCOURSE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/19/2023 01:44:35 PM,04 BRONX,16,Precinct 44,2028310048,BRONX,1008079,244798,ONLINE,Unspecified,BRONX,,,,,,,,40.83855707927812,-73.91388286014495,POINT (-73.913882860145 40.838557079278)
57934500,06/18/2023 08:29:56 PM,06/18/2023 09:57:59 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,,Residential Building/House,10029,170 EAST  112 STREET,EAST  112 STREET,LEXINGTON AVENUE,3 AVENUE,LEXINGTON AVENUE,3 AVENUE,ADDRESS,NEW YORK,EAST  112 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,06/18/2023 09:58:04 PM,11 MANHATTAN,08,Precinct 23,1016390043,MANHATTAN,1000164,229165,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.795666701966894,-73.94252444187251,POINT (-73.942524441872 40.795666701967)
